is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,country
1,144324,0.9142,0.8498,6,-7.054,0,0.0642,0.2514,0.0586,0.0368,0.3256,130.551,US
1,176573,0.5547,0.7747,4,-6.307,1,0.1881,0.5079,0,0.2257,0.3904,153.355,DE
0,230163,0.5843,0.6969,2,-10.729,1,0.1044,0.2366,0.05531,0.0612,0.4705,103.719,DE
1,232453,0.9302,0.8517,6,-3.739,1,0.0617,0.2039,0,0.2194,0.7832,89.757,BR
1,249505,0.624,0.9511,3,-9.454,0,0.073,0.2337,0.0876,0.2104,0.5233,139.868,JP
0,249598,0.7805,0.8189,4,-11.074,1,0.1276,0.109,0.24442,0.3168,0.8859,125.782,BR
0,290437,0.5604,0.6207,3,-3.264,0,0.0224,0.1691,0,0.2061,0.7398,115.846,US
0,211148,0.6424,0.6676,9,-8.258,0,0.1805,0.1187,0,0.0543,0.5769,121.727,JP
0,198166,0.8831,0.7494,0,-8.936,1,0.033,0.1729,0.21479,0.0509,0.4664,98.809,US
0,143817,0.7299,0.6332,1,-3.036,0,0.0138,0.2653,0.0596,0.2293,0.5303,98.797,BR
1,216157,0.6334,0.8349,6,-6.0,0,0.103,0.1953,0,0.3324,0.2576,122.982,DE
0,191673,0.6773,0.3829,5,-5.889,0,0,0.3021,0.01205,0.2755,0.5697,112.543,BR
0,233000,0.8634,0.6992,5,-8.31,0,0.0696,0.2398,0,0.186,0.5758,110.938,BR
1,244119,0.6913,0.6188,8,-4.624,0,0.0124,0.1708,0.12787,0.1635,0.4308,133.628,US
0,155043,0.7499,0.7994,11,-7.397,1,0.158,0.2846,0.15629,0.1987,0.7159,141.359,BR
0,177243,0.7322,0.7829,11,-4.762,0,0.0587,0.2526,0,0.0654,0.5155,154.935,KR
1,240434,0.6763,0.6797,6,-7.959,0,0.0716,0.2771,0.16034,0.2974,0.2849,98.041,US
0,170486,0.8372,0.7167,9,-3.726,1,0.1052,0.335,0.09263,0.1023,0.6223,95.847,JP
0,234465,0.7297,0.6384,0,-7.398,0,0.0775,0.0375,0.02292,0.239,0.3172,113.635,DE
0,237866,0.4444,0.5236,8,-9.91,0,0.1158,0.1338,0,0.2986,0.7047,125.172,DE
0,186687,0.6295,0.6743,6,-8.09,0,0.0106,0.2069,0.00188,0.3552,0.6921,114.365,KR
1,245525,0.9236,0.6535,7,-4.127,0,0.0699,0.2591,0.11393,0.2183,0.7639,111.468,US
1,170071,0.7012,0.4738,7,-6.0,1,0.0914,0.2509,0,0.2191,0.6873,125.62,DE
1,186921,0.6643,0.7639,8,-7.321,0,0.1942,0.4148,0.08355,0.02,0.7889,132.005,BR
0,119930,0.6548,0.6063,4,-7.663,1,0.1112,0.2896,0.08397,0.0292,0.6068,120.544,KR
0,171849,0.7027,0.7623,10,-9.758,0,0.1292,0.2287,0.07513,0.1547,0.4811,146.599,JP
1,229308,0.8269,0.7003,8,1.969,1,0,0.0,0.26874,0.3019,0.3836,75.46,KR
0,229867,0.8569,0.8794,11,-3.562,0,0,0.2366,0,0.1857,0.5828,141.541,BR
0,208326,0.9534,0.8919,11,-4.854,1,0,0.0891,0.03618,0.0,0.6765,91.453,KR
0,241326,0.7652,0.4588,1,-6.991,0,0.0851,0.1271,0.13435,0.1062,0.3724,120.82,DE
0,159211,0.7632,0.6451,8,-5.722,1,0.1822,0.2992,0.0085,0.2676,0.7145,114.93,BR
0,232432,0.4394,0.8489,4,-7.905,0,0.0164,0.3575,0.09571,0.2088,0.3347,113.096,JP
0,277669,0.9391,0.7464,3,-6.796,0,0.043,0.3265,0.13158,0.1601,0.6594,96.429,BR
0,219840,0.6193,0.8431,1,-7.153,0,0.128,0.1896,0,0.2711,0.3063,152.101,JP
0,207519,0.5577,0.8594,10,-12.952,0,0.0083,0.5179,0.07378,0.3053,0.6519,133.315,JP
0,187648,0.5173,0.6737,10,-6.38,1,0.1594,0.3958,0.05811,0.0496,0.3592,131.283,DE
1,165553,0.6534,0.4309,4,-9.83,1,0.0309,0.1273,0,0.0163,0.3958,148.14,KR
0,260787,0.9846,0.641,10,-6.741,1,0.0502,0.3556,0.10618,0.063,0.4638,115.137,BR
0,212541,0.6507,0.8633,5,-7.55,1,0,0.2104,0.15252,0.0473,0.5558,121.121,KR
0,186209,0.5708,0.5931,7,-4.999,1,0.1499,0.0,0.32141,0.0013,0.3556,133.623,DE
1,190978,0.8261,0.5892,6,-5.223,1,0,0.0779,0.09892,0.0045,0.4569,111.993,BR
0,206528,0.9385,0.6877,1,-4.309,1,0.0289,0.3343,0.0441,0.08,0.5598,119.788,BR
0,205102,0.5181,0.793,7,-6.649,1,0.1219,0.4517,0,0.131,0.5838,110.892,JP
0,219064,0.946,0.6861,7,-6.493,1,0.0577,0.4368,0.30672,0.2132,0.526,112.274,BR
1,204397,0.5052,0.5964,11,-6.074,0,0.0812,0.4126,0,0.3152,0.7524,136.741,DE
0,195323,0.7104,0.7514,5,-8.894,0,0.0695,0.0633,0.18411,0.4302,0.5484,126.386,US
1,208144,0.634,0.6642,8,-5.613,1,0.0368,0.0861,0.07461,0.2393,0.4603,130.995,US
1,288914,0.758,0.8946,11,-9.914,0,0.0817,0.434,0.25631,0.0953,0.7407,144.744,BR
0,256240,0.7239,0.6983,9,-10.845,1,0.0895,0.2085,0.06481,0.1456,0.3462,112.095,DE
0,280490,0.9359,0.6437,8,-4.8,1,0.0241,0.1271,0,0.1148,0.1995,108.135,BR
1,207330,0.7832,0.6163,5,-2.515,1,0.0614,0.0494,0,0.0547,0.8019,126.699,US
0,217961,0.3985,0.6151,7,-6.14,0,0.0623,0.0644,0,0.1797,0.3424,133.806,JP
0,229394,0.6684,0.7625,6,-2.282,0,0.1307,0.1316,0.13106,0.2435,0.4458,150.302,DE
0,190199,0.7913,0.5633,3,-13.183,1,0.02,0.3248,0.27258,0.1726,0.0605,124.419,DE
0,213375,0.6115,0.7056,5,-11.826,0,0.1638,0.0549,0.03728,0.2764,0.8275,110.274,BR
0,192430,0.76,0.6225,0,-0.457,0,0.0769,0.4802,0.00886,0.2157,0.563,119.132,DE
0,247285,0.5845,0.6751,2,-5.688,0,0.0507,0.2489,0.13516,0.0657,0.5442,117.764,JP
0,207066,0.9766,0.8213,8,-5.554,1,0.0783,0.0582,0.04172,0.2374,0.6556,120.22,BR
0,333038,0.3848,0.6375,2,-7.288,0,0,0.3106,0,0.2359,0.4868,116.703,DE
0,279959,0.686,0.783,10,-3.02,0,0.146,0.1527,0,0.0793,0.3778,134.599,DE
0,227185,0.6976,0.731,4,-9.046,0,0.0945,0.246,0,0.0831,0.4869,112.36,DE
0,197357,0.6252,0.7511,10,-5.931,1,0.0967,0.3297,0.05825,0.1556,0.5255,133.62,US
1,357622,0.7184,0.8302,2,-11.612,0,0.0415,0.4821,0.0551,0.1348,0.4787,173.019,DE
0,198427,0.7072,0.7775,7,-8.197,1,0.1398,0.1945,0,0.1336,0.4709,158.342,JP
0,230977,0.478,0.7404,2,-6.26,0,0.0912,0.0585,0,0.1911,0.5888,142.397,JP
0,227035,0.8044,0.6095,8,-10.027,0,0.0518,0.2733,0.08211,0.1685,0.3674,120.034,US
0,185649,0.8065,0.6063,5,-6.664,0,0.1259,0.0685,0,0.1536,0.4307,88.662,DE
0,185698,0.5758,0.6759,4,-4.445,0,0.0843,0.4075,0,0.2276,0.3907,120.364,JP
0,242388,0.3137,0.607,8,-5.344,0,0.1251,0.1892,0.01489,0.0165,0.2713,140.245,JP
0,242661,0.4356,0.7674,9,-7.804,0,0,0.48,0.10172,0.207,0.2414,141.413,JP
0,210639,0.7816,0.6434,0,-7.308,1,0.1692,0.0698,0,0.112,0.5396,105.682,DE
0,203178,0.9705,0.8003,2,-8.672,0,0.056,0.1015,0,0.2512,0.7527,125.833,BR
1,294611,0.4596,0.6811,4,-9.618,0,0.0581,0.2935,0.14732,0.3029,0.4953,134.34,DE
0,215262,0.8209,0.6763,1,-4.657,0,0.0684,0.3386,0.21678,0.0801,0.7672,120.049,BR
0,212183,0.6791,0.4898,5,-1.935,1,0.128,0.0132,0,0.2188,0.5956,127.644,JP
0,256505,0.5195,0.8805,6,-7.782,0,0,0.2223,0.04227,0.1698,0.7305,127.858,JP
1,147873,0.7947,0.7068,1,-6.021,1,0.1567,0.0836,0,0.0981,0.7355,137.877,US
0,219657,0.9307,0.8581,9,-9.826,0,0.1412,0.0703,0,0.2185,0.939,104.74,BR
0,203925,0.5988,0.7579,8,-5.741,0,0.0583,0.2196,0.00386,0.2095,0.5875,130.982,DE
1,192202,0.5236,0.7006,9,-10.9,1,0.0835,0.3395,0.05278,0.1664,0.5,110.456,US
0,102824,0.5862,0.7032,8,-7.032,0,0.0318,0.2327,0.16236,0.1148,0.4524,107.446,DE
0,210896,1.0,0.8587,11,-10.077,0,0.0313,0.1726,0.02995,0.0991,0.7529,143.254,BR
1,197249,0.9706,0.6178,0,-5.959,1,0.0053,0.2353,0.06761,0.0,0.6738,90.722,BR
0,136231,0.8546,0.6753,11,-6.023,1,0,0.2818,0.03168,0.288,0.5959,135.407,BR
1,252119,0.6634,0.4563,9,-11.536,1,0.0805,0.3988,0,0.2539,0.5208,131.317,US
0,268952,0.5595,0.7016,0,-10.192,1,0.0629,0.547,0,0.2271,0.6194,125.452,DE
0,126295,0.646,0.5318,3,-9.045,0,0.0721,0.333,0.19052,0.3243,0.564,134.153,US
0,212193,0.7407,0.5565,3,-4.424,1,0.0293,0.2051,0.1401,0.0788,0.5834,133.814,BR
0,219296,0.5959,0.5584,5,-4.034,1,0.0345,0.0313,0,0.0071,0.3756,145.326,US
0,203354,0.5841,0.6331,11,-6.255,0,0.154,0.1645,0,0.1738,0.2365,93.185,DE
0,182480,0.6239,0.5676,1,-6.506,1,0.1346,0.2735,0.18286,0.0396,0.5219,135.758,JP
1,191011,0.543,0.7399,5,-3.037,0,0.1306,0.2534,0.02013,0.1276,0.7273,114.987,KR
0,156861,0.7914,0.7296,8,-4.828,1,0.1044,0.1958,0.0447,0.2242,0.5853,132.61,US
0,296970,0.5093,0.3285,2,-2.664,1,0.0365,0.0878,0.12732,0.1838,0.4969,147.868,DE
1,275116,0.6047,0.4016,11,-7.225,1,0.135,0.2106,0.07881,0.1895,0.5332,141.839,US
0,214446,0.4669,0.592,2,-8.308,1,0.1176,0.309,0,0.0893,0.7429,121.451,JP
0,292905,0.6322,1.0,0,-5.344,1,0,0.2534,0.04023,0.1096,0.6542,119.796,KR
0,309459,0.4199,0.7776,7,-5.006,1,0.0053,0.4883,0.07143,0.1167,0.5535,125.861,DE
1,211617,0.8245,0.6549,1,-6.342,0,0.0271,0.2837,0.02615,0.1778,0.6251,135.956,KR
0,204906,0.8015,0.7073,5,-8.893,1,0.0469,0.3066,0.24718,0.0822,0.5948,98.681,BR
0,254624,0.9314,0.7113,5,-6.798,1,0.0633,0.1892,0,0.1182,0.8922,106.719,BR
1,123316,0.627,0.5645,3,-5.904,0,0.1363,0.1999,0.08705,0.0347,0.6276,145.56,KR
1,233751,0.5882,0.7084,5,-3.761,0,0.123,0.1294,0.01651,0.1657,0.4901,123.352,KR
0,201232,0.5771,0.7848,10,-5.751,1,0.0173,0.2971,0,0.3584,0.567,125.604,KR
1,226595,0.7098,0.7605,5,-12.37,1,0.0651,0.1715,0.0371,0.1893,0.5705,136.489,US
0,217520,0.703,0.6812,7,-7.285,1,0.0678,0.2252,0.03992,0.1286,0.3458,119.482,JP
0,214645,0.487,0.5552,10,-6.17,0,0.1351,0.3758,0.12842,0.014,0.4366,133.176,JP
0,190619,0.5007,0.5684,3,-8.207,0,0.154,0.1391,0,0.1149,0.3453,128.848,KR
0,161323,0.5959,0.5681,5,-8.487,0,0,0.2579,0.21902,0.1254,0.4664,156.492,DE
0,181701,0.5237,0.845,6,-9.087,0,0.0814,0.354,0,0.1651,0.6385,112.507,US
1,143612,0.6477,0.6939,5,-7.732,1,0.1891,0.0941,0.18099,0.0,0.6125,125.463,BR
0,164683,0.3787,0.9197,0,-7.299,1,0,0.452,0,0.1999,0.4662,139.182,JP
0,137361,0.552,0.5683,10,-4.752,1,0.106,0.0043,0.16783,0.2109,0.3206,115.166,KR
1,126394,0.524,0.7625,9,-2.31,0,0,0.0565,0.17736,0.1628,0.5248,117.31,US
0,164054,0.6603,0.7531,10,-6.519,1,0.012,0.2505,0.01806,0.1609,0.5679,141.635,KR
0,117239,0.6499,0.8646,6,-5.1,1,0.0751,0.2469,0,0.1639,0.5221,140.019,KR
0,189752,0.7575,0.6394,0,-7.833,1,0.1656,0.0065,0.09929,0.2064,0.4359,135.581,BR
0,168176,0.437,0.6345,9,-11.334,0,0.0687,0.2804,0,0.2423,0.4446,88.992,DE
0,167873,0.6393,0.7061,1,-6.09,1,0.0732,0.1574,0,0.2479,0.2586,126.135,DE
0,162651,0.4698,0.6328,8,-9.025,1,0.0893,0.3859,0,0.2459,0.4292,131.756,JP
0,227935,0.591,0.7371,4,-3.325,1,0.0605,0.2525,0,0.2387,0.3395,119.1,JP
0,218104,0.706,0.8239,3,-6.179,1,0.064,0.2381,0,0.0646,0.2219,123.117,DE
0,217922,1.0,0.7803,0,-3.562,0,0.0406,0.1441,0,0.1249,0.5886,116.157,BR
0,137480,0.7946,0.6558,5,-8.101,0,0.0055,0.2663,0.07653,0.205,0.5489,114.438,KR
0,156417,1.0,0.7417,4,-10.119,1,0.0092,0.3443,0,0.09,0.87,109.042,BR
0,221190,0.6286,0.6217,2,-6.567,1,0.1005,0.3668,0.07041,0.2326,0.7098,111.74,BR
0,268714,0.6116,0.7876,0,-8.631,1,0,0.281,0.10075,0.2838,0.5937,114.404,JP
0,234066,0.7321,0.7314,6,-3.902,1,0.1618,0.1646,0.22929,0.1333,0.3793,126.316,JP
0,199172,0.9849,0.4654,4,-9.656,0,0.1685,0.2707,0.10589,0.1655,0.4281,117.481,BR
1,222753,0.8708,0.6489,0,-7.625,0,0.1437,0.0265,0,0.1537,0.5156,98.641,BR
0,215849,0.688,0.757,3,-9.875,1,0,0.3448,0.07121,0.2429,0.2515,125.551,DE
1,207408,0.6675,0.7699,6,-4.436,0,0.0044,0.0,0.09274,0.0899,0.7448,110.79,US
1,230041,0.6859,0.6446,2,-4.677,0,0.2103,0.0392,0.09432,0.08,0.6594,132.879,BR
0,210009,0.7582,0.5025,7,-6.695,0,0.0583,0.1451,0,0.3062,0.8193,102.11,KR
0,206052,0.7621,0.6729,0,-7.792,0,0.1456,0.2346,0.08237,0.157,0.2871,115.377,JP
1,200763,0.7403,0.5877,11,-10.025,0,0.1167,0.1802,0.03788,0.2059,0.5226,127.722,US
1,172382,0.5398,0.634,11,-7.91,1,0.0751,0.3277,0.00098,0.0651,0.2894,151.069,DE
0,270238,0.6402,0.8342,6,-8.063,1,0.0189,0.1786,0,0.0636,0.5746,95.527,KR
1,174859,0.7925,0.635,1,-5.523,0,0.0626,0.2063,0.02313,0.2872,0.544,118.38,DE
1,193977,0.8955,0.7502,5,-4.067,1,0.1444,0.088,0,0.1204,0.6105,135.814,US
0,249669,0.5042,0.8489,0,-6.479,0,0.2026,0.2625,0,0.0361,0.1905,141.713,US
0,176842,0.6922,0.6462,8,-6.062,0,0,0.3149,0,0.1157,0.23,150.749,DE
0,304922,0.5006,0.6435,10,-5.154,0,0.2364,0.2924,0.07049,0.2131,0.6542,147.194,JP
1,246220,0.7394,0.7562,6,-6.117,0,0.1134,0.1227,0.08103,0.2293,0.5452,119.227,US
0,199226,0.4666,0.7392,6,-5.454,1,0.1224,0.0737,0.10867,0.1597,0.7213,117.509,KR
0,162763,0.5503,0.8069,6,-6.333,0,0.0679,0.3599,0.10794,0.1275,0.8258,128.118,JP
0,139638,0.6277,0.8122,7,-9.311,1,0.1508,0.2978,0.19289,0.0198,0.3751,126.8,DE
1,168006,0.8814,0.7415,3,-7.68,0,0.0409,0.0,0.02327,0.1883,0.4523,91.447,US
0,109641,0.6317,0.632,2,-4.279,1,0.0694,0.3759,0.04105,0.1955,0.4434,99.341,DE
0,217454,0.6924,0.7881,11,-7.032,0,0.0341,0.1988,0.10037,0.277,0.5911,139.786,DE
0,264434,0.5251,0.8255,7,-7.652,1,0.0119,0.2363,0.27283,0.1372,0.4192,151.806,DE
0,276501,0.5537,0.7574,9,-3.988,1,0.0598,0.1982,0.14218,0.2112,0.5207,112.508,KR
0,193692,0.7943,0.6797,0,-6.827,1,0.2815,0.1378,0.16425,0.1624,0.7289,122.886,US
0,176487,0.4418,0.7119,5,-9.436,1,0.0352,0.3864,0.09996,0.1466,0.6591,139.732,JP
0,246071,0.6406,0.5487,8,-9.987,1,0.0769,0.0834,0.15188,0.349,0.4399,113.902,US
0,241844,0.492,0.7322,5,-10.438,1,0.131,0.2905,0,0.0812,0.7919,104.58,KR
1,177263,0.7548,0.7879,6,-5.871,0,0.0341,0.245,0,0.0129,0.5322,125.85,US
0,108484,0.7057,0.7753,2,-5.565,1,0.1262,0.0767,0,0.1573,0.7885,88.672,US
0,222735,0.5944,0.6392,2,-9.331,0,0,0.3102,0.17863,0.0284,0.4966,98.749,KR
0,253225,0.5219,0.7278,5,-11.877,0,0.1091,0.2028,0.13853,0.0983,0.5243,139.669,KR
0,127106,0.6627,0.8327,3,-6.087,0,0.1082,0.2166,0.17312,0.1725,0.2902,145.899,KR
0,205419,0.5924,0.9673,10,-7.946,0,0.1885,0.2168,0,0.1358,0.7672,125.299,US
0,196213,0.6181,0.7152,1,-6.824,0,0.0484,0.4769,0.09225,0.1663,0.6622,136.136,JP
1,176295,0.6788,0.4995,3,-5.514,0,0.0829,0.1026,0,0.0892,0.6777,113.65,BR
0,197835,0.8294,0.6927,11,-8.65,0,0.069,0.2793,0.14118,0.1855,0.7741,94.393,KR
0,216988,0.5802,0.659,3,-5.392,1,0,0.5267,0,0.1836,0.6514,135.964,JP
0,232695,0.7228,0.862,11,-7.651,1,0.0973,0.257,0,0.2811,0.5386,86.646,KR
0,154637,0.5623,0.5076,7,-6.936,1,0,0.3405,0.22396,0.0612,0.4823,146.175,DE
1,222838,0.8449,0.5666,9,-7.673,1,0.0131,0.0114,0.16482,0.1908,0.5677,136.253,US
0,178968,0.8785,0.5991,1,-5.399,1,0.1002,0.1048,0.14633,0.2433,0.4852,102.557,US
0,223093,0.4296,0.8231,1,-6.127,1,0.1574,0.0979,0,0.1513,0.5053,121.306,DE
0,213257,0.7393,0.7324,4,-5.173,1,0,0.1286,0,0.1054,0.3941,112.049,DE
0,215406,0.8032,0.6038,2,-5.678,0,0.0692,0.0,0.13354,0.2024,0.3521,128.764,US
1,243589,0.5908,0.6265,3,-10.206,1,0.065,0.5005,0.11397,0.0713,0.7565,109.897,KR
0,142953,0.6707,0.5135,9,-7.064,0,0.0011,0.0483,0.2276,0.3625,0.7007,151.283,DE
0,252536,0.8368,0.7424,9,-7.236,1,0,0.191,0.22405,0.1459,0.5315,130.168,US
0,140949,0.7895,0.7758,0,-8.266,1,0.0217,0.1605,0.14066,0.2112,0.7358,111.904,BR
1,187955,0.9957,0.7407,4,-7.211,1,0.0509,0.2111,0.09975,0.1649,0.4234,122.166,BR
0,174065,0.8443,0.6782,3,-10.437,0,0.0486,0.2346,0.12873,0.0361,0.6257,94.969,KR
0,190942,0.5429,0.728,3,-10.494,0,0.0697,0.5544,0.00399,0.1561,0.2591,131.643,DE
0,178650,0.5784,0.6986,7,-8.243,0,0.0651,0.3939,0.23444,0.3036,0.4722,133.435,DE
0,204186,0.843,0.7813,5,-6.016,1,0.0909,0.1504,0.06394,0.1014,0.6214,120.47,BR
1,210898,0.8693,0.7053,11,-8.984,0,0.0442,0.2933,0.01558,0.0836,0.9051,109.5,BR
0,222742,0.6201,0.6389,1,-8.17,0,0.1002,0.2166,0.01799,0.1228,0.6548,96.801,JP
1,230868,0.6641,0.7258,3,-10.609,0,0.092,0.1091,0.07736,0.1886,0.5501,105.425,KR
0,88106,0.9141,0.7071,3,-2.815,1,0.0547,0.1084,0.0043,0.1835,0.3569,139.957,BR
0,158354,0.4487,0.6068,6,-3.224,0,0,0.2504,0.01716,0.2202,0.5392,69.263,JP
0,241303,0.7016,0.6483,0,-10.438,0,0.0698,0.4639,0.1098,0.0265,0.5872,127.679,JP
0,185143,0.7545,0.7539,0,-4.707,0,0.173,0.1582,0,0.0123,0.6802,137.144,KR
1,223489,0.4818,0.8128,8,-9.843,0,0,0.1724,0,0.0799,0.5258,143.545,JP
0,187057,0.6557,0.6379,7,-9.775,1,0.0511,0.5568,0,0.1286,0.4686,127.534,JP
1,255440,0.8218,0.5881,8,-4.985,0,0.0218,0.296,0.16568,0.277,0.4154,123.61,BR
0,144365,0.5431,0.8018,10,-9.945,1,0.0465,0.1237,0.0024,0.1327,0.8684,122.831,KR
0,231874,0.6292,0.9126,9,-7.564,1,0.177,0.2344,0.22597,0.2302,0.2417,87.277,US
0,186832,0.5923,0.8916,6,-6.375,0,0,0.4374,0.09276,0.0093,0.5792,126.882,KR
0,218769,0.8933,0.6485,10,-8.46,1,0.0819,0.3702,0,0.1534,0.9724,101.316,BR
0,167197,0.9225,0.7024,7,-5.91,1,0,0.1179,0,0.3134,0.4758,96.746,BR
0,179784,0.6852,0.6205,7,-7.055,0,0.0693,0.1618,0.15628,0.0525,0.6642,105.493,JP
0,186385,0.7684,0.8114,0,-4.006,0,0.1155,0.5025,0,0.2514,0.7553,127.941,BR
0,238425,0.6069,0.71,0,-9.002,1,0.0719,0.0819,0.02642,0.1208,0.7306,130.0,BR
1,215777,0.635,0.7248,2,-6.944,0,0.1807,0.2988,0.01293,0.2973,0.3772,120.255,DE
0,255999,0.5779,0.7737,7,-8.092,1,0.1146,0.4032,0.01733,0.2313,0.5355,119.085,DE
1,226671,0.595,0.617,6,-7.219,0,0.2127,0.3455,0.06131,0.1706,0.5421,129.355,BR
1,231919,0.8183,0.7365,8,1.445,1,0.155,0.1779,0.11187,0.0,0.7149,110.64,KR
1,251900,0.7016,0.7212,2,-6.628,0,0.0086,0.1432,0.1507,0.2039,0.9105,121.211,BR
1,148070,0.4196,0.4512,3,-6.0,0,0.1621,0.2818,0.25921,0.1454,0.4907,137.522,JP
0,328335,0.6862,0.7785,10,-3.769,1,0,0.16,0.00988,0.0447,0.3109,145.007,JP
0,182705,0.7129,0.5633,1,-8.311,0,0.1086,0.1589,0,0.0755,0.5339,133.148,US
0,191814,0.4718,0.6689,3,-8.314,0,0.1221,0.0479,0.22654,0.0431,0.2943,123.969,DE
0,159058,0.7426,0.7514,0,-6.721,0,0.113,0.0697,0.11152,0.1064,0.6157,136.663,JP
0,207733,0.5991,0.7448,7,-6.458,1,0.0244,0.2245,0.01488,0.0504,0.5057,136.921,KR
0,191893,0.6754,0.6686,7,-5.196,0,0.1286,0.1105,0,0.0557,0.6108,130.114,US
0,288494,0.9411,0.6565,0,-3.284,1,0.1161,0.0,0.00385,0.0954,0.4976,81.107,BR
0,241546,0.6902,0.5466,4,-4.582,0,0.1618,0.098,0.18726,0.2687,0.6953,116.491,JP
0,257640,0.7546,0.8211,11,-8.972,1,0,0.1238,0.15204,0.0441,0.728,100.416,BR
0,127773,0.3725,0.7832,6,-5.709,1,0,0.0426,0.03918,0.2025,0.4028,134.272,JP
0,179902,0.5526,0.6222,2,-6.769,1,0,0.1381,0.17689,0.2643,0.3208,147.036,DE
0,241150,0.5785,0.6656,8,-1.131,0,0.0794,0.2588,0.18642,0.1944,0.4891,141.764,DE
0,154704,0.7707,0.7155,11,-4.605,0,0.0849,0.0229,0.08488,0.0,0.5178,172.642,DE
0,220659,0.7661,0.6739,6,-6.968,1,0.2599,0.1979,0.09283,0.2224,0.8403,123.265,KR
0,237079,0.6955,0.6019,2,-8.243,1,0.1232,0.3886,0.04138,0.168,0.4423,107.879,BR
0,183758,0.8207,0.6007,9,-7.6,0,0.0669,0.1029,0.11495,0.3696,0.8255,139.537,US
0,155604,0.7577,0.8422,6,-4.871,1,0.0127,0.099,0.15831,0.1586,0.5718,98.922,KR
0,225015,0.58,0.8145,6,-6.689,0,0.1318,0.0,0.05169,0.2685,0.7948,120.588,US
1,245098,0.5174,0.5538,3,-1.293,1,0.0568,0.2317,0.02448,0.0,0.5348,118.412,DE
0,279274,0.5952,0.8466,4,-9.461,0,0.0768,0.1081,0,0.2436,0.5062,124.446,BR
0,203828,0.4784,0.6591,5,-4.136,0,0.0483,0.2344,0.02937,0.0254,0.4137,129.96,JP
0,199186,0.5921,0.6964,11,-8.004,0,0.0094,0.1466,0.11717,0.0,0.6338,108.33,KR
0,259473,0.5999,0.7163,2,-8.55,0,0.0682,0.3929,0,0.1437,0.4087,145.924,JP
1,242156,0.6241,0.9262,10,-3.078,1,0.0411,0.2639,0,0.2259,0.6671,122.509,BR
1,226242,0.6061,0.6071,10,-6.071,1,0.0807,0.0588,0,0.2414,0.4207,129.443,US
0,164515,0.6753,0.7795,11,-4.909,1,0.0993,0.2467,0,0.1951,0.4615,140.399,JP
0,195315,0.943,0.5538,9,-7.373,1,0.1474,0.1967,0.02561,0.2366,0.7344,131.554,BR
0,301567,0.6837,0.7681,7,-2.895,0,0.041,0.149,0.03953,0.1356,0.3335,140.079,DE
0,239298,0.56,0.7494,1,-6.653,1,0.0807,0.3788,0,0.1423,0.2269,114.364,JP
0,227192,0.6253,0.9244,4,-3.738,0,0.043,0.2735,0,0.1418,0.4651,118.201,KR
0,190857,0.5562,0.75,9,-6.259,1,0.131,0.2569,0.01789,0.0426,0.3646,168.64,JP
0,226501,0.7546,0.6479,3,-8.05,1,0.0448,0.3481,0,0.2236,0.5541,123.74,DE
0,131454,0.6025,0.5865,8,-2.898,1,0.0684,0.1813,0,0.0,0.5013,142.136,KR
0,149384,0.5826,0.9271,11,-7.185,1,0.1621,0.3526,0.12837,0.1257,0.3354,127.169,US
0,136604,0.8151,0.8302,6,-7.801,1,0.1158,0.1016,0,0.1251,0.376,121.384,KR
0,288546,0.686,0.835,7,-6.91,0,0.0637,0.2242,0.08174,0.0245,0.5923,102.736,DE
0,252660,0.9365,0.6869,2,-6.673,0,0.0974,0.007,0,0.0612,0.4002,89.261,KR
1,165575,1.0,0.6763,2,-3.213,0,0.1252,0.2605,0,0.2373,0.6686,127.381,BR
1,226253,0.6443,0.7226,3,-6.037,0,0.0898,0.2942,0.16024,0.1986,0.3933,162.614,JP
0,242975,0.6584,0.6956,4,-5.837,1,0.134,0.5211,0.12721,0.1847,0.7969,130.07,DE
1,282007,0.408,0.4253,10,-7.477,1,0.1265,0.2644,0.27925,0.1656,0.4591,129.794,DE
1,143387,0.6377,0.7431,11,-3.66,0,0.1093,0.2263,0.1276,0.0772,0.3489,109.663,DE
0,194644,0.596,0.7586,3,-5.315,1,0.0472,0.4384,0.13804,0.2298,0.7511,152.633,JP
0,173583,0.9339,0.5118,9,-9.159,0,0.0505,0.1529,0.00048,0.0,0.7852,111.05,BR
1,207402,0.9353,0.6182,6,-9.456,0,0,0.2204,0,0.1261,0.6746,107.93,US
0,179115,0.594,0.7959,2,-9.14,0,0.1043,0.5646,0.03188,0.1153,0.6287,128.582,JP
0,219141,0.5585,0.7147,4,-7.931,0,0.1649,0.3194,0,0.2309,0.6364,117.499,KR
0,202926,0.6753,0.7089,4,-6.884,1,0.0969,0.2848,0.06691,0.237,0.6584,148.536,BR
0,192682,0.646,0.7704,11,-3.942,0,0.0346,0.1515,0.18178,0.342,0.5861,121.23,DE
1,239532,0.7394,0.7419,7,-9.437,1,0.0661,0.2003,0,0.1182,0.3193,121.638,DE
1,127908,0.5649,0.6781,2,-8.488,1,0,0.1584,0,0.07,0.4317,127.374,US
0,166041,0.8511,0.6024,7,-7.699,0,0.0826,0.2959,0,0.1932,0.7065,128.545,BR
